Student_id;Unit_id;Semester;Note;BNF
331;143132;4035;NT;5
331;143135;4035;NT;5
331;143144;4035;NT;5
331;143149;4035;NT;5
331;143158;4035;5;5
331;143158;4035;NT;5
332;143064;4029;4;5
332;143064;4029;NT;5
332;143132;4029;3.3;5
332;143133;4029;1.7;5
332;143135;4029;2.3;5
332;143135;4029;NT;5
332;143137;4029;3.3;5
332;143137;4029;NT;5
332;143009;4030;2.3;5
332;143009;4030;NT;5
332;143010;4030;4;5
332;143010;4030;NT;5
332;143066;4030;5;5
332;143066;4030;NT;5
332;143140;4030;5;5
332;143144;4030;3.3;5
332;143144;4030;NT;5
332;143164;4030;1.7;5
332;143013;4031;2.3;5
332;143013;4031;NT;5
332;143147;4031;NT;5
332;143147;4031;1.3;5
332;143149;4031;3.3;5
332;143149;4031;NT;5
332;143153;4031;5;5
332;143153;4031;1.3;5
332;143169;4031;2.3;5
332;143169;4031;NT;5
332;143019;4032;2.3;5
332;143019;4032;NT;5
332;143105;4032;1.3;5
332;143151;4032;4;5
332;143151;4032;NT;5
332;143158;4032;2.3;5
332;143158;4032;NT;5
332;143166;4032;5;5
332;143166;4032;2.3;5
332;143099;4033;NT;5
332;143100;4033;belegt;E
332;143140;4033;5;5
332;143140;4033;NT;5
332;143156;4033;5;5
332;143156;4033;1.7;5
332;143163;4033;1.3;5
332;143163;4033;NT;5
332;143167;4033;NT;5
332;143167;4033;2.3;5
332;143168;4033;NT;5
332;143066;4034;5;5
332;143066;4034;NT;5
332;143140;4034;3.3;5
332;143140;4034;NT;5
332;143172;4034;1.3;5
332;143172;4034;NT;5
333;143064;4026;3.3;5
333;143064;4026;NT;5
333;143132;4026;5;5
333;143132;4026;NT;5
333;143133;4026;2.3;5
333;143135;4026;NT;5
333;143135;4026;2.3;5
333;143137;4026;3.3;5
333;143137;4026;NT;5
333;143009;4027;NT;5
333;143010;4027;5;5
333;143010;4027;NT;5
333;143066;4027;NT;5
333;143132;4027;NT;5
333;143140;4027;5;5
333;143140;4027;NT;5
333;143144;4027;3.3;5
333;143144;4027;NT;5
333;143164;4027;3.3;5
333;143013;4028;2.3;5
333;143013;4028;NT;5
333;143147;4028;NT;5
333;143153;4028;5;5
333;143153;4028;NT;5
333;143165;4028;NT;5
333;143019;4029;NT;5
333;143019;4029;1.7;5
333;143105;4029;NT;5
333;143147;4029;NT;5
333;143147;4029;2.3;5
333;143165;4029;2.3;5
333;143165;4029;NT;5
333;143105;4030;1.7;5
333;143151;4030;3.3;5
333;143151;4030;NT;5
333;143158;4030;2.3;5
333;143158;4030;NT;5
333;143166;4030;2.3;5
333;143166;4030;NT;5
333;143153;4031;NT;5
333;143156;4031;NT;5
333;143156;4031;1.3;5
333;143163;4031;1.3;5
333;143167;4031;NT;5
333;143168;4031;5;5
333;143168;4031;NT;5
333;143169;4031;2.3;5
333;143169;4031;NT;5
333;143173;4031;3.3;5
333;143173;4031;NT;5
333;143149;4032;2.3;5
333;143149;4032;NT;5
333;143153;4032;NT;5
333;143153;4032;1.7;5
333;143167;4032;2.3;5
333;143167;4032;NT;5
333;143168;4032;2.3;5
333;143168;4032;NT;5
333;143009;4033;NT;5
333;143009;4033;2.3;5
333;143010;4033;NT;5
333;143010;4033;1.3;5
333;143066;4033;NT;5
333;143132;4033;3.3;5
333;143140;4033;3.3;5
333;143140;4033;5;5
333;143066;4034;3.3;5
333;143066;4034;NT;5
333;143162;4034;belegt;E
333;143162;4035;m.E.;E
333;143162;4036;belegt;E
334;143132;4022;3.3;5
334;143132;4022;NT;5
334;143133;4022;3.3;5
334;143135;4022;NT;5
334;143137;4022;1.3;5
334;143006;4022;2.3;5
334;143133;4022;m.E.;E
334;143135;4022;o.E.;E
334;143064;4022;NT;5
334;143064;4022;1.7;5
334;143065;4022;belegt;E
334;143065;4022;m.E.;E
334;143144;4023;2.3;5
334;143144;4023;NT;5
334;143009;4023;NT;5
334;143010;4023;NT;5
334;143164;4023;5;5
334;143039;4023;belegt;E
334;143039;4023;m.E.;E
334;143040;4023;belegt;E
334;143041;4023;belegt;E
334;143164;4023;o.E.;E
334;143066;4023;3.3;5
334;143066;4023;NT;5
334;143067;4023;belegt;E
334;143067;4023;m.E.;E
334;143151;4023;NT;5
334;143069;4023;o.E.;E
334;143135;4024;NT;5
334;143135;4024;1.7;5
334;143009;4024;3.3;5
334;143009;4024;NT;5
334;143164;4024;2.3;5
334;143147;4024;3.3;5
334;143147;4024;NT;5
334;143013;4024;1.3;5
334;143013;4024;NT;5
334;143149;4024;NT;5
334;143135;4024;m.E.;E
334;143040;4024;o.E.;E
334;143164;4024;m.E.;E
334;143147;4024;belegt;E
334;143147;4024;m.E.;E
334;143044;4024;belegt;E
334;143044;4024;m.E.;E
334;143165;4024;1.3;5
334;143165;4024;NT;5
334;143165;4024;belegt;E
334;143165;4024;m.E.;E
334;143149;4024;belegt;E
334;143010;4025;NT;5
334;143010;4025;2.3;5
334;143153;4025;NT;5
334;143153;4025;2.3;5
334;143019;4025;NT;5
334;143019;4025;1.7;5
334;143166;4025;2.3;5
334;143166;4025;NT;5
334;143040;4025;belegt;E
334;143040;4025;o.E.;E
334;143041;4025;belegt;E
334;143041;4025;m.E.;E
334;143050;4025;belegt;E
334;143050;4025;m.E.;E
334;143151;4025;3.3;5
334;143151;4025;NT;5
334;143069;4025;belegt;E
334;143069;4025;m.E.;E
334;143163;4025;m.E.;E
334;143163;4025;1.3;5
334;143166;4025;m.E.;E
334;143153;4025;belegt;E
334;143153;4025;m.E.;E
334;143105;4025;NT;5
334;143106;4025;NT;E
334;143169;4027;NT;5
334;143149;4027;2.3;5
334;143149;4027;NT;5
334;143168;4027;NT;5
334;143040;4027;m.E.;E
334;143163;4027;m.E.;E
334;143163;4027;3.3;5
334;143169;4027;o.E.;E
334;143149;4027;m.E.;E
334;143140;4028;NT;5
334;143156;4028;NT;5
334;143140;4028;NT;E
334;143167;4028;2.3;5
334;143167;4028;NT;5
334;143167;4028;belegt;E
334;143167;4028;m.E.;E
334;143156;4028;belegt;E
334;143156;4028;NT;E
334;143101;4028;1.7;5
334;143102;4028;m.E.;E
334;143105;4028;NT;5
334;143106;4028;NT;E
334;143140;4029;3.3;5
334;143140;4029;NT;5
334;143169;4029;3.3;5
334;143169;4029;NT;5
334;143156;4029;NT;5
334;143140;4029;belegt;E
334;143140;4029;m.E.;E
334;143156;4029;belegt;E
334;143156;4029;NT;E
334;143169;4029;belegt;E
334;143169;4029;m.E.;E
334;143105;4029;NT;5
334;143105;4029;1.7;5
334;143106;4029;belegt;E
334;143106;4029;m.E.;E
334;143158;4030;NT;5
334;143156;4030;NT;5
334;143156;4030;1.7;5
334;143168;4030;3.3;5
334;143168;4030;NT;5
334;143156;4030;m.E.;E
334;143158;4031;NT;5
334;143158;4031;1.7;5
334;143051;4031;m.E.;E
334;143063;4031;2.3;5
336;143064;4035;NT;5
336;143132;4035;NT;5
336;143133;4035;NT;5
336;143135;4035;NT;5
336;143137;4035;NT;5
337;143064;4017;2.3;5
337;143132;4017;4;5
337;143133;4017;2.3;5
337;143135;4017;2.3;5
337;143137;4017;NT;5
337;143006;4017;NT;5
337;143065;4017;m.E.;E
337;143133;4017;m.E.;E
337;143135;4017;m.E.;E
337;143137;4018;3.3;5
337;143006;4018;1.3;5
337;143066;4018;3.3;5
337;143144;4018;NT;5
337;143009;4018;4;5
337;143164;4018;2.3;5
337;143067;4018;m.E.;E
337;143039;4018;belegt;E
337;143040;4018;m.E.;E
337;143164;4018;m.E.;E
337;143144;4019;1.3;5
337;143010;4019;3.3;5
337;143140;4019;2.3;5
337;143169;4019;3.3;5
337;143149;4019;2.3;5
337;143039;4019;m.E.;E
337;143041;4019;m.E.;E
337;143140;4019;m.E.;E
337;143149;4019;1.7;5
337;143147;4020;NT;5
337;143013;4020;1.7;5
337;143153;4020;2.3;5
337;143153;4020;NT;5
337;143151;4020;3.3;5
337;143151;4020;NT;5
337;143158;4020;2.3;5
337;143158;4020;NT;5
337;143168;4020;2.3;5
337;143168;4020;NT;5
337;143147;4020;belegt;E
337;143044;4020;belegt;E
337;143044;4020;m.E.;E
337;143156;4020;2.3;5
337;143069;4020;m.E.;E
337;143051;4020;belegt;E
337;143051;4020;m.E.;E
337;143147;4021;2.3;5
337;143147;4021;NT;5
337;143019;4021;2.3;5
337;143019;4021;NT;5
337;143165;4021;4;5
337;143165;4021;NT;5
337;143163;4021;1.3;5
337;143147;4021;m.E.;E
337;143050;4021;belegt;E
337;143050;4021;m.E.;E
337;143165;4021;belegt;E
337;143165;4021;m.E.;E
337;143021;4022;2.3;5
337;143021;4022;NT;5
337;143156;4022;2.3;5
337;143166;4022;2.3;5
337;143033;4022;1.7;5
337;143156;4022;3.3;5
337;143061;4022;m.E.;E
337;143167;4023;NT;5
337;143167;4023;1.7;5
337;143105;4023;m.E.;E
337;143163;4023;1.7;5
337;143167;4023;belegt;E
337;143167;4023;m.E.;E
337;143063;4024;2.3;5
338;143064;4036;NT;5
338;143132;4036;NT;5
338;143135;4036;NT;5
338;143137;4036;NT;5
339;143064;4034;3.3;5
339;143064;4034;NT;5
339;143132;4034;NT;5
339;143133;4034;1.3;5
339;143135;4034;NT;5
339;143137;4034;3.3;5
339;143137;4034;NT;5
339;143010;4035;NT;5
339;143140;4035;NT;5
339;143144;4035;3.3;5
339;143144;4035;NT;5
339;143013;4036;NT;5
339;143153;4036;3.3;5
340;143132;4029;NT;5
340;143133;4029;NT;5
340;143135;4029;NT;5
340;143137;4029;NT;5
340;143006;4029;NT;5
340;143133;4029;NT;E
340;143135;4029;belegt;E
340;143135;4029;NT;E
340;143064;4029;NT;5
340;143065;4029;belegt;E
340;143065;4029;NT;E
341;143132;4024;2.3;5
341;143132;4024;NT;5
341;143133;4024;1.7;5
341;143135;4024;2.3;5
341;143135;4024;NT;5
341;143137;4024;NT;5
341;143137;4024;2.3;5
341;143006;4024;1.3;5
341;143133;4024;m.E.;E
341;143135;4024;m.E.;E
341;143064;4024;2.3;5
341;143064;4024;NT;5
341;143065;4024;belegt;E
341;143065;4024;m.E.;E
341;143144;4025;2.3;5
341;143009;4025;NT;5
341;143009;4025;2.3;5
341;143010;4025;2.3;5
341;143010;4025;NT;5
341;143164;4025;NT;5
341;143164;4025;1.7;5
341;143140;4025;1.3;5
341;143140;4025;NT;5
341;143039;4025;belegt;E
341;143039;4025;m.E.;E
341;143040;4025;belegt;E
341;143040;4025;m.E.;E
341;143041;4025;belegt;E
341;143041;4025;m.E.;E
341;143164;4025;belegt;E
341;143164;4025;m.E.;E
341;143140;4025;belegt;E
341;143140;4025;m.E.;E
341;143066;4025;5;5
341;143066;4025;2.3;5
341;143067;4025;belegt;E
341;143067;4025;m.E.;E
341;143147;4026;NT;5
341;143013;4026;NT;5
341;143013;4026;1.7;5
341;143153;4026;NT;5
341;143153;4026;1.3;5
341;143169;4026;NT;5
341;143169;4026;2.3;5
341;143149;4026;NT;5
341;143149;4026;1.3;5
341;143147;4026;PR;E
341;143044;4026;belegt;E
341;143044;4026;m.E.;E
341;143165;4026;NT;5
341;143165;4026;NT;E
341;143153;4026;m.E.;E
341;143169;4026;m.E.;E
341;143149;4026;m.E.;E
341;143019;4027;NT;5
341;143019;4027;1.3;5
341;143158;4027;1.3;5
341;143158;4027;NT;5
341;143050;4027;belegt;E
341;143050;4027;m.E.;E
341;143051;4027;belegt;E
341;143051;4027;m.E.;E
341;143151;4027;3.3;5
341;143151;4027;NT;5
341;143069;4027;belegt;E
341;143069;4027;m.E.;E
341;143163;4027;belegt;E
341;143163;4027;m.E.;E
341;143163;4027;1.3;5
341;143163;4027;NT;5
341;143105;4027;1.3;5
341;143106;4027;m.E.;E
341;143156;4028;NT;5
341;143156;4028;1.7;5
341;143168;4028;3.3;5
341;143168;4028;NT;5
341;143167;4028;NT;5
341;143167;4028;1.3;5
341;143167;4028;belegt;E
341;143167;4028;m.E.;E
341;143163;4028;belegt;E
341;143163;4028;m.E.;E
341;143163;4028;1.3;5
341;143163;4028;NT;5
341;143156;4028;belegt;E
341;143156;4028;m.E.;E
341;143099;4028;1.3;5
341;143099;4028;NT;5
341;143100;4028;belegt;E
341;143100;4028;m.E.;E
341;143166;4029;NT;5
341;143166;4029;1.7;5
341;143165;4029;3.3;5
341;143165;4029;NT;5
341;143165;4029;belegt;E
341;143165;4029;m.E.;E
341;143166;4029;belegt;E
341;143166;4029;m.E.;E
341;143147;4030;2.3;5
341;143147;4030;NT;5
341;143147;4030;m.E.;E
341;143063;4031;1.3;5
342;143064;4016;NT;5
342;143132;4016;2.3;5
342;143133;4016;1.7;5
342;143135;4016;2.3;5
342;143137;4016;3.3;5
342;143006;4016;2.3;5
342;143065;4016;belegt;E
342;143133;4016;m.E.;E
342;143135;4016;m.E.;E
342;143064;4017;5;5
342;143144;4017;NT;5
342;143009;4017;3.3;5
342;143010;4017;NT;5
342;143164;4017;1.7;5
342;143140;4017;NT;5
342;143065;4017;o.E.;E
342;143039;4017;belegt;E
342;143040;4017;m.E.;E
342;143164;4017;m.E.;E
342;143140;4017;belegt;E
342;143064;4018;2.3;5
342;143066;4018;NT;5
342;143144;4018;NT;5
342;143010;4018;NT;5
342;143140;4018;2.3;5
342;143151;4018;1.7;5
342;143065;4018;m.E.;E
342;143067;4018;belegt;E
342;143039;4018;belegt;E
342;143041;4018;o.E.;E
342;143140;4018;m.E.;E
342;143069;4018;m.E.;E
342;143066;4019;3.3;5
342;143144;4019;3.3;5
342;143010;4019;3.3;5
342;143010;4019;5;5
342;143013;4019;1.7;5
342;143153;4019;1.7;5
342;143067;4019;m.E.;E
342;143039;4019;m.E.;E
342;143041;4019;m.E.;E
342;143044;4019;m.E.;E
342;143156;4019;2.3;5
342;143169;4020;NT;5
342;143169;4020;1.3;5
342;143149;4020;2.3;5
342;143149;4020;NT;5
342;143019;4020;1.3;5
342;143158;4020;NT;5
342;143158;4020;1.3;5
342;143021;4020;2.3;5
342;143021;4020;NT;5
342;143163;4020;1.7;5
342;143169;4020;2.3;5
342;143149;4020;1.7;5
342;143050;4020;belegt;E
342;143050;4020;m.E.;E
342;143051;4020;m.E.;E
342;143147;4021;2.3;5
342;143147;4021;NT;5
342;143165;4021;2.3;5
342;143165;4021;NT;5
342;143156;4021;NT;5
342;143167;4021;NT;5
342;143167;4021;1.7;5
342;143166;4021;NT;5
342;143105;4021;m.E.;E
342;143168;4021;2.3;5
342;143168;4021;NT;5
342;143163;4021;NT;5
342;143033;4021;1.3;5
342;143147;4021;belegt;E
342;143147;4021;m.E.;E
342;143165;4021;belegt;E
342;143165;4021;m.E.;E
342;143167;4021;belegt;E
342;143167;4021;m.E.;E
342;143061;4021;m.E.;E
342;143156;4022;1.3;5
342;143166;4022;NT;5
342;143166;4022;1.7;5
342;143163;4022;2.3;5
342;143156;4022;3.3;5
342;143166;4022;2.3;5
342;143063;4022;2.3;5
342;143063;4023;NT;5
344;143132;4025;1.3;5
344;143132;4025;NT;5
344;143133;4025;1.3;5
344;143135;4025;1.3;5
344;143135;4025;NT;5
344;143137;4025;1.3;5
344;143137;4025;NT;5
344;143006;4025;1.3;5
344;143006;4025;NT;5
344;143133;4025;m.E.;E
344;143135;4025;m.E.;E
344;143064;4025;1.3;5
344;143064;4025;NT;5
344;143065;4025;belegt;E
344;143065;4025;m.E.;E
344;143144;4026;NT;5
344;143144;4026;1.7;5
344;143009;4026;NT;5
344;143009;4026;2.3;5
344;143010;4026;2.3;5
344;143010;4026;NT;5
344;143164;4026;1.3;5
344;143140;4026;3.3;5
344;143140;4026;NT;5
344;143039;4026;belegt;E
344;143039;4026;m.E.;E
344;143040;4026;belegt;E
344;143040;4026;m.E.;E
344;143041;4026;belegt;E
344;143041;4026;m.E.;E
344;143164;4026;m.E.;E
344;143140;4026;m.E.;E
344;143066;4026;3.3;5
344;143066;4026;NT;5
344;143067;4026;belegt;E
344;143067;4026;m.E.;E
344;143147;4027;1.3;5
344;143147;4027;NT;5
344;143013;4027;NT;5
344;143013;4027;1.3;5
344;143153;4027;NT;5
344;143153;4027;1.7;5
344;143169;4027;NT;5
344;143169;4027;1.3;5
344;143147;4027;m.E.;E
344;143044;4027;belegt;E
344;143044;4027;m.E.;E
344;143153;4027;belegt;E
344;143153;4027;m.E.;E
344;143169;4027;m.E.;E
344;143149;4028;NT;5
344;143019;4028;1.3;5
344;143019;4028;NT;5
344;143158;4028;1.3;5
344;143158;4028;NT;5
344;143166;4028;NT;5
344;143166;4028;1.7;5
344;143050;4028;belegt;E
344;143050;4028;m.E.;E
344;143051;4028;belegt;E
344;143051;4028;m.E.;E
344;143163;4028;belegt;E
344;143163;4028;m.E.;E
344;143163;4028;NT;5
344;143163;4028;1.3;5
344;143166;4028;belegt;E
344;143166;4028;m.E.;E
344;143149;4028;PR;E
344;143105;4028;NT;5
344;143106;4028;PR;E
344;143156;4029;NT;5
344;143168;4029;NT;5
344;143168;4029;1.3;5
344;143163;4029;belegt;E
344;143163;4029;m.E.;E
344;143163;4029;1.3;5
344;143163;4029;NT;5
344;143156;4029;PR;E
344;143165;4031;NT;5
344;143165;4031;belegt;E
344;143165;4031;NT;E
344;143167;4031;1.3;5
344;143167;4031;NT;5
344;143167;4031;belegt;E
344;143167;4031;m.E.;E
344;143105;4031;NT;5
344;143106;4031;NT;E
346;143064;4017;5;5
346;143132;4017;2.3;5
346;143133;4017;1.3;5
346;143135;4017;2.3;5
346;143137;4017;1.3;5
346;143006;4017;1.3;5
346;143065;4017;o.E.;E
346;143133;4017;m.E.;E
346;143135;4017;m.E.;E
346;143064;4018;2.3;5
346;143144;4018;1.3;5
346;143009;4018;1.7;5
346;143010;4018;2.3;5
346;143164;4018;1.3;5
346;143140;4018;NT;5
346;143140;4018;2.3;5
346;143065;4018;m.E.;E
346;143039;4018;m.E.;E
346;143040;4018;m.E.;E
346;143041;4018;m.E.;E
346;143164;4018;m.E.;E
346;143140;4018;m.E.;E
346;143066;4019;2.3;5
346;143147;4019;2.3;5
346;143013;4019;2.3;5
346;143153;4019;1.7;5
346;143169;4019;2.3;5
346;143149;4019;3.3;5
346;143151;4019;3.3;5
346;143067;4019;m.E.;E
346;143147;4019;m.E.;E
346;143044;4019;m.E.;E
346;143156;4019;1.3;5
346;143169;4019;1.3;5
346;143149;4019;1.7;5
346;143069;4019;m.E.;E
346;143019;4020;NT;5
346;143019;4020;1.7;5
346;143158;4020;1.3;5
346;143158;4020;NT;5
346;143021;4020;NT;5
346;143021;4020;1.3;5
346;143165;4020;3.3;5
346;143165;4020;NT;5
346;143156;4020;NT;5
346;143156;4020;1.3;5
346;143163;4020;1.3;5
346;143050;4020;belegt;E
346;143050;4020;m.E.;E
346;143051;4020;m.E.;E
346;143165;4020;belegt;E
346;143165;4020;m.E.;E
346;143167;4021;NT;5
346;143167;4021;1.7;5
346;143166;4021;2.3;5
346;143166;4021;NT;5
346;143105;4021;m.E.;E
346;143168;4021;1.3;5
346;143168;4021;NT;5
346;143163;4021;1.3;5
346;143034;4021;1.3;5
346;143167;4021;belegt;E
346;143167;4021;m.E.;E
346;143166;4021;1.3;5
346;143062;4021;m.E.;E
346;143063;4022;1.3;5
347;143132;4025;NT;5
347;143132;4025;4;5
347;143133;4025;2.3;5
347;143135;4025;3.3;5
347;143135;4025;NT;5
347;143137;4025;5;5
347;143137;4025;4;5
347;143006;4025;2.3;5
347;143006;4025;NT;5
347;143168;4025;3.3;5
347;143168;4025;NT;5
347;143133;4025;m.E.;E
347;143135;4025;m.E.;E
347;143144;4026;2.3;5
347;143144;4026;NT;5
347;143009;4026;3.3;5
347;143009;4026;NT;5
347;143010;4026;NT;5
347;143164;4026;3.3;5
347;143013;4026;NT;5
347;143039;4026;belegt;E
347;143039;4026;m.E.;E
347;143040;4026;belegt;E
347;143040;4026;m.E.;E
347;143041;4026;belegt;E
347;143041;4026;NT;E
347;143164;4026;m.E.;E
347;143064;4026;NT;5
347;143064;4026;1.7;5
347;143065;4026;belegt;E
347;143065;4026;m.E.;E
347;143153;4027;NT;5
347;143066;4027;3.3;5
347;143066;4027;NT;5
347;143067;4027;belegt;E
347;143067;4027;m.E.;E
347;143153;4027;belegt;E
347;143153;4027;NT;E
347;143010;4028;3.3;5
347;143010;4028;NT;5
347;143147;4028;NT;5
347;143013;4028;NT;5
347;143013;4028;2.3;5
347;143153;4028;5;5
347;143153;4028;NT;5
347;143169;4028;NT;5
347;143169;4028;1.7;5
347;143041;4028;belegt;E
347;143041;4028;m.E.;E
347;143147;4028;NT;E
347;143044;4028;belegt;E
347;143044;4028;m.E.;E
347;143153;4028;belegt;E
347;143153;4028;o.E.;E
347;143169;4028;m.E.;E
347;143117;4028;3.3;5
347;143118;4028;3.3;5
347;143147;4029;2.3;5
347;143153;4029;NT;5
347;143153;4029;2.3;5
347;143019;4029;5;5
347;143019;4029;NT;5
347;143147;4029;m.E.;E
347;143063;4029;2.3;5
347;143153;4029;belegt;E
347;143153;4029;m.E.;E
347;143105;4029;NT;5
347;143105;4029;1.3;5
347;143106;4029;belegt;E
347;143106;4029;m.E.;E
347;143140;4030;NT;5
347;143149;4030;3.3;5
347;143149;4030;NT;5
347;143158;4030;2.3;5
347;143158;4030;NT;5
347;143140;4030;PR;E
347;143051;4030;belegt;E
347;143051;4030;m.E.;E
347;143151;4030;NT;5
347;143069;4030;PR;E
347;143167;4030;3.3;5
347;143167;4030;NT;5
347;143167;4030;belegt;E
347;143167;4030;m.E.;E
347;143163;4030;belegt;E
347;143163;4030;m.E.;E
347;143163;4030;1.3;5
347;143149;4030;m.E.;E
347;143019;4031;3.3;5
347;143019;4031;NT;5
347;143156;4031;5;5
347;143156;4031;1.7;5
347;143050;4031;belegt;E
347;143050;4031;m.E.;E
347;143151;4031;3.3;5
347;143151;4031;NT;5
347;143069;4031;belegt;E
347;143069;4031;m.E.;E
347;143163;4031;m.E.;E
347;143163;4031;1.3;5
347;143156;4031;belegt;E
347;143156;4031;m.E.;E
347;143140;4032;5;5
347;143166;4032;3.3;5
347;143166;4032;NT;5
347;143140;4032;belegt;E
347;143140;4032;o.E.;E
347;143165;4032;3.3;5
347;143165;4032;NT;5
347;143165;4032;belegt;E
347;143165;4032;m.E.;E
347;143166;4032;belegt;E
347;143166;4032;m.E.;E
347;143140;4033;2.3;5
347;143140;4033;NT;5
347;143140;4033;m.E.;E
348;143132;4021;5;5
348;143132;4021;NT;5
348;143133;4021;1.7;5
348;143135;4021;NT;5
348;143135;4021;2.3;5
348;143137;4021;NT;5
348;143006;4021;NT;5
348;143133;4021;m.E.;E
348;143135;4021;belegt;E
348;143064;4021;NT;5
348;143065;4021;belegt;E
348;143132;4022;NT;5
348;143132;4022;5;5
348;143137;4022;NT;5
348;143006;4022;5;5
348;143144;4022;NT;5
348;143009;4022;NT;5
348;143135;4022;belegt;E
348;143039;4022;belegt;E
348;143040;4022;belegt;E
348;143064;4022;NT;5
348;143065;4022;belegt;E
348;143151;4022;NT;5
348;143069;4022;belegt;E
349;143064;4036;NT;5
349;143132;4036;NT;5
349;143133;4036;2.3;5
349;143135;4036;NT;5
349;143137;4036;3.3;5
350;143132;4023;3.3;5
350;143132;4023;NT;5
350;143133;4023;2.3;5
350;143135;4023;2.3;5
350;143135;4023;NT;5
350;143137;4023;3.3;5
350;143137;4023;NT;5
350;143006;4023;NT;5
350;143006;4023;1.7;5
350;143133;4023;m.E.;E
350;143135;4023;m.E.;E
350;143064;4023;4;5
350;143064;4023;NT;5
350;143065;4023;belegt;E
350;143065;4023;m.E.;E
350;143144;4024;NT;5
350;143009;4024;NT;5
350;143010;4024;NT;5
350;143164;4024;NT;5
350;143140;4024;NT;5
350;143039;4024;belegt;E
350;143040;4024;belegt;E
350;143041;4024;belegt;E
350;143164;4024;belegt;E
350;143140;4024;belegt;E
350;143066;4024;NT;5
350;143067;4024;belegt;E
350;143144;4025;NT;5
350;143009;4025;NT;5
350;143010;4025;NT;5
350;143164;4025;5;5
350;143164;4025;NT;5
350;143140;4025;NT;5
350;143039;4025;belegt;E
350;143039;4025;NT;E
350;143040;4025;belegt;E
350;143040;4025;NT;E
350;143041;4025;belegt;E
350;143041;4025;NT;E
350;143164;4025;belegt;E
350;143164;4025;o.E.;E
350;143140;4025;belegt;E
350;143140;4025;NT;E
350;143066;4025;NT;5
350;143067;4025;belegt;E
350;143067;4025;NT;E
351;143064;4036;NT;5
351;143132;4036;NT;5
351;143133;4036;5;5
351;143135;4036;NT;5
351;143137;4036;NT;5
353;143009;4034;2.3;5
353;143010;4034;3.3;5
353;143013;4034;1.7;5
353;143019;4034;2.3;5
353;143064;4034;2.3;5
353;143066;4034;2.3;5
353;143105;4034;1.3;5
353;143109;4034;2.3;5
353;143110;4034;m.E.;E
353;143132;4034;2.3;5
353;143133;4034;2.3;5
353;143135;4034;1.7;5
353;143137;4034;2.3;5
353;143140;4034;2.3;5
353;143144;4034;3.3;5
353;143147;4034;1.7;5
353;143149;4034;2.3;5
353;143151;4034;3.3;5
353;143153;4034;2.3;5
353;143156;4034;1.7;5
353;143158;4034;1.3;5
353;143163;4034;1.3;5
353;143164;4034;1.3;5
353;143165;4034;1.3;5
353;143166;4034;1.3;5
353;143167;4034;1.7;5
353;143172;4034;1.3;5
354;143132;4023;1.3;5
354;143132;4023;NT;5
354;143133;4023;2.3;5
354;143135;4023;NT;5
354;143135;4023;2.3;5
354;143137;4023;2.3;5
354;143137;4023;NT;5
354;143006;4023;NT;5
354;143006;4023;1.7;5
354;143133;4023;m.E.;E
354;143135;4023;m.E.;E
354;143064;4023;NT;5
354;143064;4023;2.3;5
354;143065;4023;belegt;E
354;143065;4023;m.E.;E
354;143144;4024;2.3;5
354;143144;4024;NT;5
354;143009;4024;NT;5
354;143009;4024;1.7;5
354;143010;4024;3.3;5
354;143010;4024;NT;5
354;143164;4024;1.7;5
354;143140;4024;NT;5
354;143140;4024;2.3;5
354;143039;4024;belegt;E
354;143039;4024;m.E.;E
354;143040;4024;belegt;E
354;143040;4024;m.E.;E
354;143041;4024;belegt;E
354;143041;4024;m.E.;E
354;143164;4024;m.E.;E
354;143140;4024;belegt;E
354;143140;4024;m.E.;E
354;143066;4024;1.3;5
354;143066;4024;NT;5
354;143067;4024;belegt;E
354;143067;4024;m.E.;E
354;143147;4025;1.3;5
354;143147;4025;NT;5
354;143013;4025;1.3;5
354;143153;4025;1.3;5
354;143169;4025;1.3;5
354;143169;4025;NT;5
354;143149;4025;NT;5
354;143149;4025;1.7;5
354;143147;4025;m.E.;E
354;143044;4025;m.E.;E
354;143165;4025;1.3;5
354;143165;4025;m.E.;E
354;143153;4025;m.E.;E
354;143169;4025;belegt;E
354;143169;4025;m.E.;E
354;143149;4025;m.E.;E
354;143019;4026;NT;5
354;143019;4026;1.7;5
354;143158;4026;1.3;5
354;143158;4026;NT;5
354;143166;4026;1.3;5
354;143050;4026;belegt;E
354;143050;4026;m.E.;E
354;143051;4026;belegt;E
354;143051;4026;m.E.;E
354;143151;4026;1.3;5
354;143151;4026;NT;5
354;143069;4026;belegt;E
354;143069;4026;m.E.;E
354;143163;4026;m.E.;E
354;143163;4026;1.3;5
354;143166;4026;m.E.;E
354;143105;4026;1.7;5
354;143106;4026;m.E.;E
354;143156;4027;NT;5
354;143156;4027;1.3;5
354;143168;4027;2.3;5
354;143168;4027;NT;5
354;143167;4027;NT;5
354;143167;4027;1.3;5
354;143167;4027;belegt;E
354;143167;4027;m.E.;E
354;143163;4027;m.E.;E
354;143163;4027;1.3;5
354;143156;4027;m.E.;E
354;143099;4027;NT;5
354;143099;4027;2.3;5
354;143100;4027;m.E.;E
354;143101;4027;NT;5
354;143101;4027;1.7;5
354;143102;4027;belegt;E
354;143102;4027;m.E.;E
354;143063;4028;1.3;5
355;143132;4030;5;5
355;143133;4030;2.3;5
